Company,Date,ClosingPrice,Change,ChangeRate,OpeningPrice,HighPrice,LowPrice,Volume,Value,MarketCap,ShareOuts
1714,2024/09/05,178900,-7400,-3.97,187500,188900,176400,288576,52037502800,15881510452400,88773116
1714,2024/09/04,186300,-2200,-1.17,181500,189400,180900,222337,41213417200,16538431510800,88773116
1714,2024/09/03,188500,3000,1.62,186100,189400,183000,182066,33999883800,16733732366000,88773116
1714,2024/09/02,185500,-8300,-4.28,195000,195000,185500,208448,39083974700,16467413018000,88773116
1714,2024/08/30,193800,4800,2.54,191200,195400,190200,241500,46610233600,17204229880800,88773116
1714,2024/08/29,189000,-2200,-1.15,191200,192400,187900,155691,29467551700,16778118924000,88773116
1714,2024/08/28,191200,300,0.16,191400,195700,189100,220968,42314320600,16973419779200,88773116
1714,2024/08/27,190900,-200,-0.1,190900,195500,187200,240490,45728748900,16946787844400,88773116
1714,2024/08/26,191100,-7100,-3.58,196200,197300,189200,310304,59380385200,16964542467600,88773116
1714,2024/08/23,198200,-500,-0.25,196600,200500,195700,263017,52171205319,17594831591200,88773116
1714,2024/08/22,198700,-6300,-3.07,205500,206000,193300,474768,93777421100,17639218149200,88773116
1714,2024/08/21,205000,-6000,-2.84,208500,211000,202000,244422,50018433500,18198488780000,88773116
1714,2024/08/20,211000,0,0.0,214000,214000,205000,180223,37713744500,18731127476000,88773116
1714,2024/08/19,211000,7000,3.43,205000,215000,204500,324890,68593745500,18731127476000,88773116
1714,2024/08/16,204000,-2000,-0.97,208000,213000,200500,321646,65788611000,18109715664000,88773116
1714,2024/08/14,206000,3000,1.48,205500,207000,198900,239761,48521497700,18287261896000,88773116
1714,2024/08/13,203000,-5500,-2.64,206500,211000,201500,228270,46495087000,18020942548000,88773116
1714,2024/08/12,208500,-3500,-1.65,210000,213000,204000,242565,50534884000,18509194686000,88773116
1714,2024/08/09,212000,-4000,-1.85,221000,222500,208000,323259,68988874000,18819900592000,88773116
1714,2024/08/08,216000,11000,5.37,204000,218000,200500,357955,76143478500,19174993056000,88773116
1714,2024/08/07,205000,0,0.0,206500,213500,202000,302646,62637659500,18198488780000,88773116
1714,2024/08/06,205000,19000,10.22,198900,210000,192500,564879,114909191200,18198488780000,88773116
1714,2024/08/05,186000,-23000,-11.0,195000,201500,174700,732384,137569608300,16511799576000,88773116
1714,2024/08/02,209000,-5000,-2.34,210500,215000,204000,261712,54594004000,18553581244000,88773116
1714,2024/08/01,214000,3000,1.42,205500,220000,202500,266053,56856648500,18997446824000,88773116
1714,2024/07/31,211000,6500,3.18,203500,221000,203000,502707,106993457500,18731127476000,88773116
1714,2024/07/30,204500,-3500,-1.68,206500,209000,201500,221341,45302747000,18154102222000,88773116
1714,2024/07/29,208000,500,0.24,207000,210000,201000,413038,85452424000,18464808128000,88773116
1714,2024/07/26,207500,30000,16.9,184500,210000,183500,1077171,214368171500,18420421570000,88773116
1714,2024/07/25,177500,2000,1.14,173000,185000,170000,499649,88128218200,15757228090000,88773116
1714,2024/07/24,175500,600,0.34,175800,178200,170000,216272,37684789700,15579681858000,88773116
1714,2024/07/23,174900,4500,2.64,171700,176000,170400,238862,41300671200,15526417988400,88773116
1714,2024/07/22,170400,6100,3.71,164000,171800,162500,274862,46357655500,15126938966400,88773116
1714,2024/07/19,164300,-4700,-2.78,168800,169300,162200,244274,40086327100,14585422958800,88773116
1714,2024/07/18,169000,-2200,-1.29,172900,175000,166600,275858,46775230700,15002656604000,88773116
1714,2024/07/17,171200,3700,2.21,168600,175000,166500,370509,63470012700,15197957459200,88773116
1714,2024/07/16,167500,7500,4.69,161500,168300,160100,323389,53558920300,14869496930000,88773116
1714,2024/07/15,160000,2400,1.52,158000,163000,157900,227971,36764679700,14203698560000,88773116
1714,2024/07/12,157600,300,0.19,158200,159100,153200,154926,24244669700,13990643081600,88773116
1714,2024/07/11,157300,2000,1.29,155800,160500,154200,231112,36344246700,13964011146800,88773116
1714,2024/07/10,155300,2900,1.9,151700,159700,151000,289280,45273793400,13786464914800,88773116
1714,2024/07/09,152400,400,0.26,153000,154000,151100,89502,13661386100,13529022878400,88773116
1714,2024/07/08,152000,3200,2.15,148200,153500,147400,189788,28742440300,13493513632000,88773116
1714,2024/07/05,148800,-4600,-3.0,153400,154300,148100,234935,35181196700,13209439660800,88773116
1714,2024/07/04,153400,1500,0.99,151900,155200,148600,188610,28651103900,13617795994400,88773116
1714,2024/07/03,151900,-1400,-0.91,157600,157600,147500,195344,29470076400,13484636320400,88773116
1714,2024/07/02,153300,-1800,-1.16,154500,155100,150100,192956,29329434300,13608918682800,88773116
1714,2024/07/01,155100,-600,-0.39,156500,158400,152700,173102,26806009000,13768710291600,88773116
1714,2024/06/28,155700,-700,-0.45,156600,158500,154000,205119,31936689900,13821974161200,88773116
1714,2024/06/27,156400,4000,2.62,150900,156900,150000,311020,48088423300,13884115342400,88773116
1714,2024/06/26,152400,2500,1.67,149900,152400,148300,209048,31653323600,13529022878400,88773116
1714,2024/06/25,149900,-2100,-1.38,152000,154900,148300,327393,49581175700,13307090088400,88773116
1714,2024/06/24,152000,5700,3.9,144900,152000,143300,463511,69566844300,13493513632000,88773116
1714,2024/06/21,146300,4400,3.1,143000,152600,142700,709700,104852961200,12987506870800,88773116
1714,2024/06/20,141900,3100,2.23,140500,142900,139000,255055,35899648500,12596905160400,88773116
1714,2024/06/19,138800,5200,3.89,133900,139400,133600,344258,47416881500,12321708500800,88773116
1714,2024/06/18,133600,-900,-0.67,135000,136400,133000,126175,16970668200,11860088297600,88773116
1714,2024/06/17,134500,1900,1.43,132600,135500,130900,142608,19125876000,11939984102000,88773116
1714,2024/06/14,132600,2200,1.69,130400,135000,129100,230612,30671609700,11771315181600,88773116
1714,2024/06/13,130400,400,0.31,129900,132300,128100,341110,44478630200,11576014326400,88773116
1714,2024/06/12,130000,300,0.23,128800,130100,125900,200350,25827969900,11540505080000,88773116
1714,2024/06/11,129700,300,0.23,130500,131900,128800,160170,20813561200,11513873145200,88773116
1714,2024/06/10,129400,-200,-0.15,128400,130100,127500,107375,13824551600,11487241210400,88773116
1714,2024/06/07,129600,1300,1.01,128200,130200,128200,123840,16030703600,11504995833600,88773116
1714,2024/06/05,128300,-1200,-0.93,128800,129800,127600,124102,15919917900,11389590782800,88773116
1714,2024/06/04,129500,-2300,-1.75,131100,132000,129000,122848,15947421300,11496118522000,88773116
1714,2024/06/03,131800,3100,2.41,129000,134700,127400,238181,31357492400,11700296688800,88773116
1714,2024/05/31,128700,-3400,-2.57,133800,133900,128000,231036,30012616400,11425100029200,88773116
1714,2024/05/30,132100,100,0.08,131000,133300,130100,133264,17546697500,11726928623600,88773116
1714,2024/05/29,132000,-1400,-1.05,132200,133000,130900,115538,15243963800,11718051312000,88773116
1714,2024/05/28,133400,400,0.3,133000,134800,131600,129617,17290100100,11842333674400,88773116
1714,2024/05/27,133000,-1000,-0.75,134400,134700,129900,261871,34627435200,11806824428000,88773116
1714,2024/05/24,134000,1200,0.9,131200,135100,130600,246113,32810219050,11895597544000,88773116
1714,2024/05/23,132800,3700,2.87,129100,133200,128400,330274,43664902400,11789069804800,88773116
1714,2024/05/22,129100,-1700,-1.3,131400,131500,128400,246510,32044024800,11460609275600,88773116
1714,2024/05/21,130800,2700,2.11,127800,132000,126800,589305,77235118200,11611523572800,88773116
1714,2024/05/20,128100,-2100,-1.61,131300,131500,127200,452194,58441277300,11371836159600,88773116
1714,2024/05/17,130200,-10300,-7.33,131100,133200,129100,3652485,479410243900,11558259703200,88773116
1714,2024/05/16,140500,-1800,-1.26,143700,143700,138800,166809,23404874800,12472622798000,88773116
1714,2024/05/14,142300,-1200,-0.84,143800,144800,140200,154449,21962541500,12632414406800,88773116
1714,2024/05/13,143500,7200,5.28,138400,146000,137200,358025,51240585000,12738942146000,88773116
1714,2024/05/10,136300,800,0.59,137000,137800,135000,87286,11877991600,12099775710800,88773116
1714,2024/05/09,135500,-1900,-1.38,137600,138800,134300,223027,30301220700,12028757218000,88773116
1714,2024/05/08,137400,-2600,-1.86,139400,141200,135600,181533,24926393700,12197426138400,88773116
1714,2024/05/07,140000,6400,4.79,134700,140000,133100,213717,29489089100,12428236240000,88773116
1714,2024/05/03,133600,-2600,-1.91,136500,137000,133500,122129,16431709300,11860088297600,88773116
1714,2024/05/02,136200,-1500,-1.09,137000,139400,135300,96389,13186635500,12090898399200,88773116
1714,2024/04/30,137700,-3100,-2.2,139300,141800,136800,152022,21149944000,12224058073200,88773116
1714,2024/04/29,140800,1300,0.93,140400,140900,137300,262260,36465652100,12499254732800,88773116
1714,2024/04/26,139500,11500,8.98,130000,140600,129700,677728,93494758800,12383849682000,88773116
1714,2024/04/25,128000,-2200,-1.69,130000,132800,125700,273570,35294135000,11362958848000,88773116
1714,2024/04/24,130200,3000,2.36,128400,133700,127800,458832,60102857500,11558259703200,88773116
1714,2024/04/23,127200,4600,3.75,123800,129200,122700,383255,48887562600,11291940355200,88773116
1714,2024/04/22,122600,-800,-0.65,124800,125900,121400,162296,20095748400,10883584021600,88773116
1714,2024/04/19,123400,3100,2.58,120400,123700,117500,272435,33003169300,10954602514400,88773116
1714,2024/04/18,120300,9000,8.09,112900,123600,112500,408383,48845989000,10679405854800,88773116
1714,2024/04/17,111300,-700,-0.63,112800,114100,111200,138965,15605603400,9880447810800,88773116
1714,2024/04/16,112000,-6300,-5.33,116900,118100,110800,192752,21768961200,9942588992000,88773116
1714,2024/04/15,118300,400,0.34,117400,119500,116000,79090,9314949600,10501859622800,88773116
1714,2024/04/12,117900,3400,2.97,114800,118700,112900,144841,16897756400,10466350376400,88773116
1714,2024/04/11,114500,-2700,-2.3,115600,117100,113400,153613,17563970200,10164521782000,88773116
1714,2024/04/09,117200,-1300,-1.1,118500,121100,116700,171743,20341585000,10404209195200,88773116
1714,2024/04/08,118500,-3600,-2.95,121600,121600,118000,102944,12286333600,10519614246000,88773116
1714,2024/04/05,122100,400,0.33,120100,123900,119200,72585,8835685000,10839197463600,88773116
1714,2024/04/04,121700,-1000,-0.81,122700,123500,119800,130736,15854280400,10803688217200,88773116
1714,2024/04/03,122700,-2200,-1.76,124000,125900,122100,134514,16677242900,10892461333200,88773116
1714,2024/04/02,124900,3600,2.97,120500,125400,118800,196046,24157055400,11087762188400,88773116
1714,2024/04/01,121300,3300,2.8,119000,122000,115900,126161,15097459700,10768178970800,88773116
1714,2024/03/29,118000,-700,-0.59,121500,122500,117400,163448,19428420200,10475227688000,88773116
1714,2024/03/28,118700,-700,-0.59,119400,122200,118000,119217,14276027600,10537368869200,88773116
1714,2024/03/27,119400,-2900,-2.37,120600,121600,118000,189217,22607861500,10599510050400,88773116
1714,2024/03/26,122300,-2400,-1.92,126700,126700,122300,112104,13862603700,10856952086800,88773116
1714,2024/03/25,124700,-400,-0.32,125600,126000,123300,113953,14203809700,11070007565200,88773116
1714,2024/03/22,125100,-1000,-0.79,125000,126500,123900,112470,14051206700,11105516811600,88773116
1714,2024/03/21,126100,300,0.24,126600,126600,123900,164895,20660543000,11194289927600,88773116
1714,2024/03/20,125800,3500,2.86,122800,127800,122800,172740,21722751500,11167657992800,88773116
1714,2024/03/19,122300,-800,-0.65,123500,124500,120600,135415,16574400200,10856952086800,88773116
1714,2024/03/18,123100,6000,5.12,120000,125300,119500,361761,44507796800,10927970579600,88773116
1714,2024/03/15,117100,-2700,-2.25,121000,124000,117100,251925,30270453900,10395331883600,88773116
1714,2024/03/14,119800,8700,7.83,111700,122900,111700,514657,61370980300,10635019296800,88773116
1714,2024/03/13,111100,-1500,-1.33,113300,113400,110400,100800,11239196100,9862693187600,88773116
1714,2024/03/12,112600,-600,-0.53,114000,114000,111000,111187,12434731300,9995852861600,88773116
1714,2024/03/11,113200,2300,2.07,110700,115900,110200,129656,14725339300,10049116731200,88773116
1714,2024/03/08,110900,-700,-0.63,112300,112800,110200,83688,9281055100,9844938564400,88773116
1714,2024/03/07,111600,100,0.09,111900,112500,110600,72380,8050761300,9907079745600,88773116
1714,2024/03/06,111500,-800,-0.71,111500,112700,110700,101377,11292612700,9898202434000,88773116
1714,2024/03/05,112300,-1300,-1.14,113300,116000,111600,123692,13992093800,9969220926800,88773116
1714,2024/03/04,113600,-4300,-3.65,118900,119700,113000,178233,20415029200,10084625977600,88773116
1714,2024/02/29,117900,-1600,-1.34,119800,121000,117400,125317,14904584600,10466350376400,88773116
1714,2024/02/28,119500,4600,4.0,115100,121100,113800,261080,30994106200,10608387362000,88773116
1714,2024/02/27,114900,5200,4.74,110400,115500,108800,244823,27844907000,10200031028400,88773116
1714,2024/02/26,109700,-1700,-1.53,110500,111400,109200,107007,11779258900,9738410825200,88773116
1714,2024/02/23,111400,600,0.54,111000,112500,110300,50852,5664432100,9889325122400,88773116
1714,2024/02/22,110800,-900,-0.81,112800,112800,110600,40008,4445339000,9836061252800,88773116
1714,2024/02/21,111700,2100,1.92,110600,112400,109800,102555,11443012300,9915957057200,88773116
1714,2024/02/20,109600,-1300,-1.17,110400,111000,109500,65722,7227612800,9729533513600,88773116
1714,2024/02/19,110900,500,0.45,110000,111300,108600,92086,10146130800,9844938564400,88773116
1714,2024/02/16,110400,400,0.36,111200,112500,110000,94027,10438754300,9800552006400,88773116
1714,2024/02/15,110000,400,0.36,110700,113100,109500,116901,12975532500,9765042760000,88773116
1714,2024/02/14,109600,-800,-0.72,108600,110300,107900,130175,14177433700,9729533513600,88773116
1714,2024/02/13,110400,-1600,-1.43,112100,113000,108800,216576,23929065900,9800552006400,88773116
1714,2024/02/08,112000,-1600,-1.41,114000,114900,112000,141640,15986133000,9942588992000,88773116
1714,2024/02/07,113600,-1700,-1.47,115400,117300,113100,122017,13948680600,10084625977600,88773116
1714,2024/02/06,115300,-2200,-1.87,117500,118200,115000,68705,7959515100,10235540274800,88773116
1714,2024/02/05,117500,3600,3.16,115000,120700,113100,150928,17638761100,10430841130000,88773116
1714,2024/02/02,113900,1100,0.98,113300,115000,112400,127331,14501214800,10111257912400,88773116
1714,2024/02/01,112800,-1300,-1.14,114300,114400,111200,205257,23057747700,10013607484800,88773116
1714,2024/01/31,114100,-1100,-0.95,114100,116100,113500,107872,12319450000,10129012535600,88773116
1714,2024/01/30,115200,-3100,-2.62,119200,120100,114000,110102,12780428900,10226662963200,88773116
1714,2024/01/29,118300,-1600,-1.33,120000,121400,118300,54566,6517976700,10501859622800,88773116
1714,2024/01/26,119900,0,0.0,120600,123300,119800,60581,7362282000,10643896608400,88773116
1714,2024/01/25,119900,2500,2.13,117800,120500,116500,66706,7942323600,10643896608400,88773116
1714,2024/01/24,117400,-1600,-1.34,118500,118900,115600,62958,7378859900,10421963818400,88773116
1714,2024/01/23,119000,0,0.0,122700,124400,117300,127263,15293983000,10564000804000,88773116
1714,2024/01/22,119000,-1000,-0.83,120800,121000,118500,62378,7473294500,10564000804000,88773116
1714,2024/01/19,120000,4800,4.17,115800,120000,115800,75060,8914736500,10652773920000,88773116
1714,2024/01/18,115200,1300,1.14,114400,117400,114200,91596,10631944100,10226662963200,88773116
1714,2024/01/17,113900,-5000,-4.21,119000,119000,113700,100572,11573494900,10111257912400,88773116
1714,2024/01/16,118900,-2300,-1.9,120400,121000,118600,42873,5116693400,10555123492400,88773116
1714,2024/01/15,121200,2200,1.85,119000,121400,118500,78942,9454939300,10759301659200,88773116
1714,2024/01/12,119000,500,0.42,119000,120500,118200,40519,4823155500,10564000804000,88773116
1714,2024/01/11,118500,-3600,-2.95,122700,123600,118500,119193,14283681000,10519614246000,88773116
